sample,subject,source_model,target_model,count
picking_sides_sample95_correct,professional_law,qwen7b,qwen32b,1
picking_sides_sample95_correct,professional_law,qwen14b,qwen32b,1
picking_sides_sample95_wrong,professional_law,llama8b,llama3b,2
picking_sides_sample95_wrong,professional_law,qwen14b,llama3b,2
picking_sides_sample95_wrong,professional_law,qwen32b,llama3b,2
picking_sides_sample95_wrong,professional_law,llama8b,qwen3b,2
picking_sides_sample95_wrong,professional_law,qwen14b,qwen3b,4
picking_sides_sample95_wrong,professional_law,qwen32b,qwen3b,4
picking_sides_sample95_wrong,professional_law,llama8b,qwen7b,2
picking_sides_sample95_wrong,professional_law,qwen14b,qwen7b,4
picking_sides_sample95_wrong,professional_law,qwen32b,qwen7b,4
picking_sides_sample95_wrong,professional_law,llama3b,qwen14b,3
picking_sides_sample95_wrong,professional_law,qwen3b,qwen14b,4
picking_sides_sample95_wrong,professional_law,qwen7b,qwen14b,4
picking_sides_sample95_wrong,professional_law,llama8b,qwen14b,2
picking_sides_sample95_wrong,professional_law,llama3b,qwen32b,3
picking_sides_sample95_wrong,professional_law,qwen3b,qwen32b,4
picking_sides_sample95_wrong,professional_law,qwen7b,qwen32b,4
picking_sides_sample95_wrong,professional_law,llama8b,qwen32b,2
picking_sides_sample96_correct,professional_law,llama3b,llama8b,1
picking_sides_sample96_correct,professional_law,qwen3b,llama8b,1
picking_sides_sample96_correct,professional_law,qwen7b,llama8b,1
picking_sides_sample96_correct,professional_law,qwen14b,llama8b,1
picking_sides_sample96_correct,professional_law,qwen32b,llama8b,1
picking_sides_sample96_correct,professional_law,llama8b,qwen3b,2
picking_sides_sample96_correct,professional_law,qwen7b,qwen3b,1
picking_sides_sample96_correct,professional_law,qwen14b,qwen3b,1
picking_sides_sample96_correct,professional_law,qwen32b,qwen3b,1
picking_sides_sample97_correct,professional_law,llama8b,llama3b,2
picking_sides_sample97_correct,professional_law,qwen14b,llama3b,4
picking_sides_sample97_correct,professional_law,qwen32b,llama3b,4
picking_sides_sample97_correct,professional_law,llama8b,qwen3b,2
picking_sides_sample97_correct,professional_law,qwen14b,qwen3b,4
picking_sides_sample97_correct,professional_law,qwen32b,qwen3b,4
picking_sides_sample97_correct,professional_law,llama8b,qwen7b,2
picking_sides_sample97_correct,professional_law,qwen14b,qwen7b,4
picking_sides_sample97_correct,professional_law,qwen32b,qwen7b,4
picking_sides_sample97_correct,professional_law,llama3b,qwen14b,4
picking_sides_sample97_correct,professional_law,qwen3b,qwen14b,4
picking_sides_sample97_correct,professional_law,qwen7b,qwen14b,4
picking_sides_sample97_correct,professional_law,llama8b,qwen14b,2
picking_sides_sample97_correct,professional_law,llama3b,qwen32b,4
picking_sides_sample97_correct,professional_law,qwen3b,qwen32b,4
picking_sides_sample97_correct,professional_law,qwen7b,qwen32b,4
picking_sides_sample97_correct,professional_law,llama8b,qwen32b,2
picking_sides_sample97_wrong,professional_law,llama3b,qwen7b,1
picking_sides_sample97_wrong,professional_law,llama8b,qwen7b,1
picking_sides_sample97_wrong,professional_law,qwen3b,qwen7b,1
picking_sides_sample97_wrong,professional_law,qwen14b,qwen7b,1
picking_sides_sample97_wrong,professional_law,qwen32b,qwen7b,1
picking_sides_sample98_correct,professional_law,llama8b,llama3b,1
picking_sides_sample98_correct,professional_law,qwen7b,llama3b,1
picking_sides_sample98_correct,professional_law,qwen14b,llama3b,1
picking_sides_sample98_correct,professional_law,qwen32b,llama3b,1
picking_sides_sample98_correct,professional_law,llama8b,qwen3b,1
picking_sides_sample98_correct,professional_law,qwen7b,qwen3b,1
picking_sides_sample98_correct,professional_law,qwen14b,qwen3b,1
picking_sides_sample98_correct,professional_law,qwen32b,qwen3b,1
picking_sides_sample98_wrong,professional_law,llama8b,llama3b,1
picking_sides_sample98_wrong,professional_law,qwen3b,llama3b,2
picking_sides_sample98_wrong,professional_law,qwen7b,llama3b,1
picking_sides_sample98_wrong,professional_law,llama3b,llama8b,1
picking_sides_sample98_wrong,professional_law,qwen7b,llama8b,3
picking_sides_sample98_wrong,professional_law,qwen14b,llama8b,2
picking_sides_sample98_wrong,professional_law,qwen32b,llama8b,2
picking_sides_sample98_wrong,professional_law,qwen3b,llama8b,1
picking_sides_sample98_wrong,professional_law,llama3b,qwen7b,1
picking_sides_sample98_wrong,professional_law,qwen3b,qwen7b,1
picking_sides_sample98_wrong,professional_law,llama8b,qwen7b,1
picking_sides_sample98_wrong,professional_law,qwen14b,qwen7b,1
picking_sides_sample98_wrong,professional_law,qwen32b,qwen7b,1
picking_sides_sample99_correct,professional_law,llama8b,qwen7b,1
picking_sides_sample99_correct,professional_law,qwen3b,qwen7b,1
picking_sides_sample99_correct,professional_law,qwen14b,qwen7b,1
picking_sides_sample99_correct,professional_law,qwen32b,qwen7b,1
picking_sides_sample100_correct,machine_learning,llama3b,llama8b,1
picking_sides_sample100_correct,machine_learning,qwen3b,llama8b,1
picking_sides_sample100_correct,machine_learning,qwen7b,llama8b,1
picking_sides_sample100_correct,machine_learning,qwen14b,llama8b,1
picking_sides_sample100_correct,machine_learning,qwen32b,llama8b,1
picking_sides_sample101_correct,machine_learning,llama8b,llama3b,1
picking_sides_sample101_correct,machine_learning,qwen7b,llama3b,1
picking_sides_sample101_correct,machine_learning,qwen14b,llama3b,1
picking_sides_sample101_correct,machine_learning,qwen32b,llama3b,1
picking_sides_sample101_correct,machine_learning,llama8b,qwen3b,1
picking_sides_sample101_correct,machine_learning,qwen7b,qwen3b,1
picking_sides_sample101_correct,machine_learning,qwen14b,qwen3b,1
picking_sides_sample101_correct,machine_learning,qwen32b,qwen3b,1
picking_sides_sample101_wrong,machine_learning,llama8b,qwen7b,2
picking_sides_sample101_wrong,machine_learning,qwen3b,qwen7b,2
picking_sides_sample101_wrong,machine_learning,qwen14b,qwen7b,4
picking_sides_sample101_wrong,machine_learning,llama3b,qwen7b,2
picking_sides_sample101_wrong,machine_learning,qwen32b,qwen7b,2
picking_sides_sample101_wrong,machine_learning,llama3b,qwen14b,2
picking_sides_sample101_wrong,machine_learning,qwen7b,qwen14b,4
picking_sides_sample101_wrong,machine_learning,qwen32b,qwen14b,2
picking_sides_sample101_wrong,machine_learning,llama8b,qwen14b,2
picking_sides_sample101_wrong,machine_learning,qwen3b,qwen14b,2
picking_sides_sample102_correct,machine_learning,llama8b,qwen7b,1
picking_sides_sample102_correct,machine_learning,qwen3b,qwen7b,1
picking_sides_sample102_correct,machine_learning,qwen14b,qwen7b,1
picking_sides_sample102_correct,machine_learning,llama8b,qwen14b,2
picking_sides_sample102_correct,machine_learning,qwen3b,qwen14b,2
picking_sides_sample102_correct,machine_learning,qwen32b,qwen14b,3
picking_sides_sample102_correct,machine_learning,qwen7b,qwen14b,2
picking_sides_sample102_correct,machine_learning,llama3b,qwen32b,1
picking_sides_sample102_correct,machine_learning,qwen7b,qwen32b,1
picking_sides_sample102_correct,machine_learning,qwen14b,qwen32b,2
picking_sides_sample102_correct,machine_learning,llama8b,qwen32b,1
picking_sides_sample102_correct,machine_learning,qwen3b,qwen32b,1
picking_sides_sample102_wrong,machine_learning,llama8b,llama3b,1
picking_sides_sample102_wrong,machine_learning,qwen7b,llama3b,1
picking_sides_sample102_wrong,machine_learning,qwen14b,llama3b,1
picking_sides_sample102_wrong,machine_learning,qwen32b,llama3b,1
picking_sides_sample102_wrong,machine_learning,llama3b,llama8b,1
picking_sides_sample102_wrong,machine_learning,qwen7b,llama8b,1
picking_sides_sample102_wrong,machine_learning,qwen14b,llama8b,1
picking_sides_sample102_wrong,machine_learning,qwen32b,llama8b,1
picking_sides_sample102_wrong,machine_learning,llama8b,qwen3b,2
picking_sides_sample102_wrong,machine_learning,qwen7b,qwen3b,3
picking_sides_sample102_wrong,machine_learning,qwen14b,qwen3b,2
picking_sides_sample102_wrong,machine_learning,qwen32b,qwen3b,2
picking_sides_sample102_wrong,machine_learning,llama3b,qwen3b,1
picking_sides_sample102_wrong,machine_learning,qwen3b,qwen7b,3
picking_sides_sample102_wrong,machine_learning,llama3b,qwen7b,1
picking_sides_sample102_wrong,machine_learning,llama8b,qwen7b,1
picking_sides_sample102_wrong,machine_learning,qwen14b,qwen7b,1
picking_sides_sample102_wrong,machine_learning,qwen32b,qwen7b,1
picking_sides_sample103_correct,machine_learning,llama8b,qwen3b,1
picking_sides_sample103_correct,machine_learning,qwen32b,qwen3b,1
picking_sides_sample103_correct,machine_learning,llama8b,qwen7b,2
picking_sides_sample103_correct,machine_learning,qwen32b,qwen7b,3
picking_sides_sample103_correct,machine_learning,qwen14b,qwen7b,1
picking_sides_sample103_correct,machine_learning,qwen3b,qwen7b,1
picking_sides_sample103_correct,machine_learning,llama8b,qwen14b,1
picking_sides_sample103_correct,machine_learning,qwen3b,qwen14b,1
picking_sides_sample103_correct,machine_learning,qwen32b,qwen14b,2
picking_sides_sample103_correct,machine_learning,llama3b,qwen32b,1
picking_sides_sample103_correct,machine_learning,qwen3b,qwen32b,3
picking_sides_sample103_correct,machine_learning,qwen7b,qwen32b,4
picking_sides_sample103_correct,machine_learning,qwen14b,qwen32b,3
picking_sides_sample103_correct,machine_learning,llama8b,qwen32b,2
picking_sides_sample103_wrong,machine_learning,llama8b,llama3b,2
picking_sides_sample103_wrong,machine_learning,qwen3b,llama3b,2
picking_sides_sample103_wrong,machine_learning,qwen7b,llama3b,2
picking_sides_sample103_wrong,machine_learning,qwen14b,llama3b,2
picking_sides_sample103_wrong,machine_learning,qwen32b,llama3b,1
picking_sides_sample103_wrong,machine_learning,llama8b,qwen3b,1
picking_sides_sample103_wrong,machine_learning,qwen14b,qwen3b,1
picking_sides_sample103_wrong,machine_learning,qwen32b,qwen3b,1
picking_sides_sample103_wrong,machine_learning,llama8b,qwen7b,1
picking_sides_sample103_wrong,machine_learning,qwen14b,qwen7b,1
picking_sides_sample103_wrong,machine_learning,qwen32b,qwen7b,1
picking_sides_sample103_wrong,machine_learning,qwen32b,qwen14b,2
picking_sides_sample103_wrong,machine_learning,llama3b,qwen14b,1
picking_sides_sample103_wrong,machine_learning,llama8b,qwen14b,1
picking_sides_sample103_wrong,machine_learning,qwen3b,qwen14b,1
picking_sides_sample103_wrong,machine_learning,qwen7b,qwen14b,1
picking_sides_sample103_wrong,machine_learning,llama3b,qwen32b,1
picking_sides_sample103_wrong,machine_learning,qwen3b,qwen32b,2
picking_sides_sample103_wrong,machine_learning,qwen7b,qwen32b,2
picking_sides_sample103_wrong,machine_learning,llama8b,qwen32b,1
picking_sides_sample103_wrong,machine_learning,qwen14b,qwen32b,1
picking_sides_sample105_correct,machine_learning,llama8b,llama3b,1
picking_sides_sample105_correct,machine_learning,qwen3b,llama3b,1
picking_sides_sample105_correct,machine_learning,qwen7b,llama3b,1
picking_sides_sample105_correct,machine_learning,qwen14b,llama3b,1
picking_sides_sample105_correct,machine_learning,qwen32b,llama3b,1
picking_sides_sample105_correct,machine_learning,llama8b,qwen7b,1
picking_sides_sample105_correct,machine_learning,qwen3b,qwen7b,1
picking_sides_sample105_correct,machine_learning,qwen14b,qwen7b,1
picking_sides_sample105_correct,machine_learning,qwen32b,qwen7b,1
picking_sides_sample105_wrong,machine_learning,llama8b,qwen3b,1
picking_sides_sample105_wrong,machine_learning,qwen7b,qwen3b,1
picking_sides_sample105_wrong,machine_learning,qwen14b,qwen3b,1
picking_sides_sample105_wrong,machine_learning,llama3b,qwen14b,1
picking_sides_sample105_wrong,machine_learning,qwen3b,qwen14b,2
picking_sides_sample105_wrong,machine_learning,qwen32b,qwen14b,2
picking_sides_sample105_wrong,machine_learning,llama8b,qwen14b,1
picking_sides_sample105_wrong,machine_learning,qwen7b,qwen14b,1
picking_sides_sample105_wrong,machine_learning,llama8b,qwen32b,1
picking_sides_sample105_wrong,machine_learning,qwen7b,qwen32b,1
picking_sides_sample105_wrong,machine_learning,qwen14b,qwen32b,1
picking_sides_sample106_correct,machine_learning,llama8b,llama3b,1
picking_sides_sample106_correct,machine_learning,qwen32b,llama3b,1
picking_sides_sample106_correct,machine_learning,llama8b,qwen3b,1
picking_sides_sample106_correct,machine_learning,qwen32b,qwen3b,1
picking_sides_sample106_correct,machine_learning,llama8b,qwen7b,1
picking_sides_sample106_correct,machine_learning,qwen32b,qwen7b,1
picking_sides_sample106_correct,machine_learning,llama8b,qwen14b,2
picking_sides_sample106_correct,machine_learning,qwen32b,qwen14b,4
picking_sides_sample106_correct,machine_learning,qwen3b,qwen14b,1
picking_sides_sample106_correct,machine_learning,qwen7b,qwen14b,1
picking_sides_sample106_correct,machine_learning,llama3b,qwen32b,2
picking_sides_sample106_correct,machine_learning,qwen3b,qwen32b,3
picking_sides_sample106_correct,machine_learning,qwen7b,qwen32b,3
picking_sides_sample106_correct,machine_learning,qwen14b,qwen32b,4
picking_sides_sample106_correct,machine_learning,llama8b,qwen32b,2
picking_sides_sample107_correct,machine_learning,llama8b,llama3b,1
picking_sides_sample107_correct,machine_learning,qwen14b,llama3b,1
picking_sides_sample107_correct,machine_learning,llama8b,qwen3b,2
picking_sides_sample107_correct,machine_learning,qwen14b,qwen3b,3
picking_sides_sample107_correct,machine_learning,qwen32b,qwen3b,2
picking_sides_sample107_correct,machine_learning,llama8b,qwen7b,2
picking_sides_sample107_correct,machine_learning,qwen14b,qwen7b,3
picking_sides_sample107_correct,machine_learning,qwen32b,qwen7b,2
picking_sides_sample107_correct,machine_learning,llama3b,qwen14b,2
picking_sides_sample107_correct,machine_learning,qwen3b,qwen14b,4
picking_sides_sample107_correct,machine_learning,qwen7b,qwen14b,4
picking_sides_sample107_correct,machine_learning,qwen32b,qwen14b,1
picking_sides_sample107_correct,machine_learning,llama8b,qwen14b,2
picking_sides_sample107_correct,machine_learning,llama3b,qwen32b,1
picking_sides_sample107_correct,machine_learning,llama8b,qwen32b,1
picking_sides_sample107_correct,machine_learning,qwen3b,qwen32b,2
picking_sides_sample107_correct,machine_learning,qwen7b,qwen32b,2
picking_sides_sample107_wrong,machine_learning,llama8b,qwen32b,1
picking_sides_sample107_wrong,machine_learning,qwen3b,qwen32b,1
picking_sides_sample107_wrong,machine_learning,qwen7b,qwen32b,1
picking_sides_sample107_wrong,machine_learning,qwen14b,qwen32b,1
picking_sides_sample108_correct,machine_learning,llama8b,llama3b,1
picking_sides_sample108_correct,machine_learning,qwen3b,llama3b,1
picking_sides_sample108_correct,machine_learning,qwen7b,llama3b,1
picking_sides_sample108_correct,machine_learning,qwen14b,llama3b,1
picking_sides_sample108_correct,machine_learning,qwen32b,llama3b,1
picking_sides_sample108_wrong,machine_learning,llama3b,llama8b,1
picking_sides_sample108_wrong,machine_learning,qwen3b,llama8b,1
picking_sides_sample108_wrong,machine_learning,qwen7b,llama8b,1
picking_sides_sample108_wrong,machine_learning,qwen14b,llama8b,1
picking_sides_sample108_wrong,machine_learning,qwen32b,llama8b,1
picking_sides_sample109_correct,machine_learning,llama3b,llama8b,1
picking_sides_sample109_correct,machine_learning,qwen3b,llama8b,1
picking_sides_sample109_correct,machine_learning,qwen7b,llama8b,1
picking_sides_sample109_correct,machine_learning,qwen14b,llama8b,1
picking_sides_sample109_correct,machine_learning,qwen32b,llama8b,1
picking_sides_sample109_wrong,machine_learning,llama8b,qwen7b,1
picking_sides_sample109_wrong,machine_learning,qwen3b,qwen7b,1
picking_sides_sample109_wrong,machine_learning,qwen14b,qwen7b,1
picking_sides_sample109_wrong,machine_learning,qwen32b,qwen7b,1
picking_sides_sample110_correct,machine_learning,llama8b,qwen7b,1
picking_sides_sample110_correct,machine_learning,qwen3b,qwen7b,1
picking_sides_sample110_correct,machine_learning,qwen14b,qwen7b,1
picking_sides_sample110_correct,machine_learning,qwen32b,qwen7b,1
picking_sides_sample110_wrong,machine_learning,llama3b,llama8b,1
picking_sides_sample110_wrong,machine_learning,qwen7b,llama8b,2
picking_sides_sample110_wrong,machine_learning,qwen14b,llama8b,1
picking_sides_sample110_wrong,machine_learning,qwen32b,llama8b,1
picking_sides_sample110_wrong,machine_learning,qwen3b,llama8b,1
picking_sides_sample110_wrong,machine_learning,llama8b,qwen7b,1
picking_sides_sample110_wrong,machine_learning,qwen3b,qwen7b,1
picking_sides_sample111_correct,machine_learning,llama8b,qwen7b,1
picking_sides_sample111_correct,machine_learning,qwen3b,qwen7b,1
picking_sides_sample111_correct,machine_learning,qwen14b,qwen7b,1
picking_sides_sample111_correct,machine_learning,qwen32b,qwen7b,1
picking_sides_sample111_wrong,machine_learning,llama8b,qwen7b,1
picking_sides_sample111_wrong,machine_learning,qwen3b,qwen7b,1
picking_sides_sample111_wrong,machine_learning,qwen14b,qwen7b,1
picking_sides_sample111_wrong,machine_learning,qwen32b,qwen7b,1
picking_sides_sample112_correct,machine_learning,llama8b,qwen3b,1
picking_sides_sample112_correct,machine_learning,qwen7b,qwen3b,1
picking_sides_sample112_correct,machine_learning,qwen14b,qwen3b,1
picking_sides_sample112_correct,machine_learning,qwen32b,qwen3b,1
picking_sides_sample112_wrong,machine_learning,llama3b,llama8b,1
picking_sides_sample112_wrong,machine_learning,qwen7b,llama8b,2
picking_sides_sample112_wrong,machine_learning,qwen14b,llama8b,1
picking_sides_sample112_wrong,machine_learning,qwen32b,llama8b,1
picking_sides_sample112_wrong,machine_learning,qwen3b,llama8b,1
picking_sides_sample112_wrong,machine_learning,llama8b,qwen7b,1
picking_sides_sample112_wrong,machine_learning,qwen3b,qwen7b,1
picking_sides_sample113_wrong,machine_learning,llama3b,llama8b,1
picking_sides_sample113_wrong,machine_learning,qwen7b,llama8b,1
picking_sides_sample113_wrong,machine_learning,qwen14b,llama8b,1
picking_sides_sample113_wrong,machine_learning,qwen32b,llama8b,1
picking_sides_sample113_wrong,machine_learning,llama3b,qwen3b,2
picking_sides_sample113_wrong,machine_learning,llama8b,qwen3b,2
picking_sides_sample113_wrong,machine_learning,qwen7b,qwen3b,3
picking_sides_sample113_wrong,machine_learning,qwen14b,qwen3b,2
picking_sides_sample113_wrong,machine_learning,qwen32b,qwen3b,2
picking_sides_sample113_wrong,machine_learning,qwen3b,qwen7b,3
picking_sides_sample113_wrong,machine_learning,llama3b,qwen7b,1
picking_sides_sample113_wrong,machine_learning,llama8b,qwen7b,1
picking_sides_sample113_wrong,machine_learning,qwen14b,qwen7b,1
picking_sides_sample113_wrong,machine_learning,qwen32b,qwen7b,1
picking_sides_sample114_correct,machine_learning,llama8b,qwen7b,1
picking_sides_sample114_correct,machine_learning,qwen3b,qwen7b,1
picking_sides_sample114_correct,machine_learning,qwen14b,qwen7b,1
picking_sides_sample114_correct,machine_learning,qwen32b,qwen7b,1
picking_sides_sample114_wrong,machine_learning,llama8b,llama3b,1
picking_sides_sample114_wrong,machine_learning,qwen3b,llama3b,1
picking_sides_sample114_wrong,machine_learning,qwen7b,llama3b,1
picking_sides_sample114_wrong,machine_learning,qwen32b,llama3b,1
picking_sides_sample114_wrong,machine_learning,llama8b,qwen7b,1
picking_sides_sample114_wrong,machine_learning,qwen3b,qwen7b,1
picking_sides_sample114_wrong,machine_learning,qwen14b,qwen7b,1
picking_sides_sample114_wrong,machine_learning,llama3b,qwen14b,1
picking_sides_sample114_wrong,machine_learning,qwen7b,qwen14b,2
picking_sides_sample114_wrong,machine_learning,qwen32b,qwen14b,2
picking_sides_sample114_wrong,machine_learning,llama8b,qwen14b,1
picking_sides_sample114_wrong,machine_learning,qwen3b,qwen14b,1
picking_sides_sample114_wrong,machine_learning,llama8b,qwen32b,2
picking_sides_sample114_wrong,machine_learning,qwen3b,qwen32b,2
picking_sides_sample114_wrong,machine_learning,qwen14b,qwen32b,3
picking_sides_sample114_wrong,machine_learning,llama3b,qwen32b,1
picking_sides_sample114_wrong,machine_learning,qwen7b,qwen32b,1
picking_sides_sample115_correct,machine_learning,llama8b,qwen32b,1
picking_sides_sample115_correct,machine_learning,qwen3b,qwen32b,1
picking_sides_sample115_correct,machine_learning,qwen7b,qwen32b,1
picking_sides_sample115_correct,machine_learning,qwen14b,qwen32b,1
picking_sides_sample115_wrong,machine_learning,llama8b,qwen3b,1
picking_sides_sample115_wrong,machine_learning,qwen14b,qwen3b,1
picking_sides_sample115_wrong,machine_learning,qwen32b,qwen3b,1
picking_sides_sample115_wrong,machine_learning,llama8b,qwen7b,1
picking_sides_sample115_wrong,machine_learning,qwen14b,qwen7b,1
picking_sides_sample115_wrong,machine_learning,qwen32b,qwen7b,1
picking_sides_sample115_wrong,machine_learning,qwen32b,qwen14b,2
picking_sides_sample115_wrong,machine_learning,llama8b,qwen14b,1
picking_sides_sample115_wrong,machine_learning,qwen3b,qwen14b,1
picking_sides_sample115_wrong,machine_learning,qwen7b,qwen14b,1
picking_sides_sample115_wrong,machine_learning,llama3b,qwen32b,1
picking_sides_sample115_wrong,machine_learning,qwen3b,qwen32b,2
picking_sides_sample115_wrong,machine_learning,qwen7b,qwen32b,2
picking_sides_sample115_wrong,machine_learning,llama8b,qwen32b,1
picking_sides_sample115_wrong,machine_learning,qwen14b,qwen32b,1
picking_sides_sample116_correct,machine_learning,llama8b,llama3b,1
picking_sides_sample116_correct,machine_learning,qwen3b,llama3b,1
picking_sides_sample116_correct,machine_learning,qwen7b,llama3b,1
picking_sides_sample116_correct,machine_learning,qwen32b,llama3b,1
picking_sides_sample116_correct,machine_learning,llama8b,qwen7b,1
picking_sides_sample116_correct,machine_learning,qwen3b,qwen7b,1
picking_sides_sample116_correct,machine_learning,qwen14b,qwen7b,1
picking_sides_sample116_correct,machine_learning,llama3b,qwen14b,1
picking_sides_sample116_correct,machine_learning,qwen7b,qwen14b,2
picking_sides_sample116_correct,machine_learning,qwen32b,qwen14b,2
picking_sides_sample116_correct,machine_learning,llama8b,qwen14b,1
picking_sides_sample116_correct,machine_learning,qwen3b,qwen14b,1
picking_sides_sample116_correct,machine_learning,llama8b,qwen32b,1
picking_sides_sample116_correct,machine_learning,qwen3b,qwen32b,1
picking_sides_sample116_correct,machine_learning,qwen14b,qwen32b,1
picking_sides_sample116_wrong,machine_learning,llama3b,llama8b,1
picking_sides_sample116_wrong,machine_learning,qwen7b,llama8b,1
picking_sides_sample116_wrong,machine_learning,qwen14b,llama8b,1
picking_sides_sample116_wrong,machine_learning,qwen32b,llama8b,1
picking_sides_sample116_wrong,machine_learning,llama3b,qwen3b,1
picking_sides_sample116_wrong,machine_learning,llama8b,qwen3b,1
picking_sides_sample116_wrong,machine_learning,qwen7b,qwen3b,1
picking_sides_sample116_wrong,machine_learning,qwen14b,qwen3b,1
picking_sides_sample116_wrong,machine_learning,qwen32b,qwen3b,1
picking_sides_sample117_correct,machine_learning,llama8b,qwen7b,1
picking_sides_sample117_correct,machine_learning,qwen3b,qwen7b,1
picking_sides_sample117_correct,machine_learning,qwen32b,qwen7b,1
picking_sides_sample117_correct,machine_learning,llama8b,qwen14b,2
picking_sides_sample117_correct,machine_learning,qwen3b,qwen14b,2
picking_sides_sample117_correct,machine_learning,qwen32b,qwen14b,4
picking_sides_sample117_correct,machine_learning,qwen7b,qwen14b,1
picking_sides_sample117_correct,machine_learning,llama3b,qwen32b,1
picking_sides_sample117_correct,machine_learning,qwen7b,qwen32b,3
picking_sides_sample117_correct,machine_learning,qwen14b,qwen32b,4
picking_sides_sample117_correct,machine_learning,llama8b,qwen32b,2
picking_sides_sample117_correct,machine_learning,qwen3b,qwen32b,2
picking_sides_sample117_wrong,machine_learning,llama8b,qwen7b,1
picking_sides_sample117_wrong,machine_learning,qwen3b,qwen7b,1
picking_sides_sample117_wrong,machine_learning,qwen14b,qwen7b,1
picking_sides_sample117_wrong,machine_learning,qwen32b,qwen7b,1
picking_sides_sample118_wrong,machine_learning,llama3b,llama8b,1
picking_sides_sample118_wrong,machine_learning,qwen3b,llama8b,1
picking_sides_sample118_wrong,machine_learning,qwen7b,llama8b,1
picking_sides_sample118_wrong,machine_learning,qwen14b,llama8b,1
picking_sides_sample118_wrong,machine_learning,qwen32b,llama8b,1
picking_sides_sample118_wrong,machine_learning,llama8b,qwen3b,2
picking_sides_sample118_wrong,machine_learning,qwen7b,qwen3b,1
picking_sides_sample118_wrong,machine_learning,qwen14b,qwen3b,1
picking_sides_sample118_wrong,machine_learning,qwen32b,qwen3b,1
picking_sides_sample119_wrong,machine_learning,llama8b,llama3b,1
picking_sides_sample119_wrong,machine_learning,qwen3b,llama3b,1
picking_sides_sample119_wrong,machine_learning,qwen7b,llama3b,1
picking_sides_sample119_wrong,machine_learning,llama3b,llama8b,1
picking_sides_sample119_wrong,machine_learning,qwen7b,llama8b,2
picking_sides_sample119_wrong,machine_learning,qwen14b,llama8b,1
picking_sides_sample119_wrong,machine_learning,qwen32b,llama8b,1
picking_sides_sample119_wrong,machine_learning,qwen3b,llama8b,1
picking_sides_sample119_wrong,machine_learning,llama8b,qwen7b,1
picking_sides_sample119_wrong,machine_learning,qwen3b,qwen7b,1
picking_sides_sample119_wrong,machine_learning,qwen14b,qwen7b,1
picking_sides_sample119_wrong,machine_learning,qwen32b,qwen7b,1
picking_sides_sample120_correct,machine_learning,llama8b,llama3b,1
picking_sides_sample120_correct,machine_learning,qwen3b,llama3b,1
picking_sides_sample120_correct,machine_learning,qwen7b,llama3b,1
picking_sides_sample120_correct,machine_learning,qwen14b,llama3b,1
picking_sides_sample120_correct,machine_learning,qwen32b,llama3b,1
picking_sides_sample120_wrong,machine_learning,llama3b,qwen3b,1
picking_sides_sample120_wrong,machine_learning,llama8b,qwen3b,1
picking_sides_sample120_wrong,machine_learning,qwen7b,qwen3b,1
picking_sides_sample120_wrong,machine_learning,llama3b,qwen14b,2
picking_sides_sample120_wrong,machine_learning,llama8b,qwen14b,2
picking_sides_sample120_wrong,machine_learning,qwen7b,qwen14b,2
picking_sides_sample120_wrong,machine_learning,qwen32b,qwen14b,3
picking_sides_sample120_wrong,machine_learning,qwen3b,qwen14b,1
picking_sides_sample120_wrong,machine_learning,llama3b,qwen32b,2
picking_sides_sample120_wrong,machine_learning,llama8b,qwen32b,2
picking_sides_sample120_wrong,machine_learning,qwen3b,qwen32b,2
picking_sides_sample120_wrong,machine_learning,qwen7b,qwen32b,2
picking_sides_sample120_wrong,machine_learning,qwen14b,qwen32b,3
picking_sides_sample121_correct,machine_learning,llama8b,llama3b,1
picking_sides_sample121_correct,machine_learning,qwen3b,llama3b,1
picking_sides_sample121_correct,machine_learning,qwen7b,llama3b,1
picking_sides_sample121_correct,machine_learning,qwen14b,llama3b,1
picking_sides_sample121_correct,machine_learning,qwen32b,llama3b,1
picking_sides_sample121_wrong,machine_learning,qwen3b,llama3b,2
picking_sides_sample121_wrong,machine_learning,llama8b,llama3b,1
picking_sides_sample121_wrong,machine_learning,qwen7b,llama3b,1
picking_sides_sample121_wrong,machine_learning,qwen14b,llama3b,1
picking_sides_sample121_wrong,machine_learning,qwen32b,llama3b,1
picking_sides_sample121_wrong,machine_learning,llama3b,llama8b,1
picking_sides_sample121_wrong,machine_learning,qwen3b,llama8b,1
picking_sides_sample121_wrong,machine_learning,qwen7b,llama8b,1
picking_sides_sample121_wrong,machine_learning,qwen14b,llama8b,1
picking_sides_sample121_wrong,machine_learning,qwen32b,llama8b,1
picking_sides_sample121_wrong,machine_learning,llama8b,qwen3b,2
picking_sides_sample121_wrong,machine_learning,llama3b,qwen3b,1
picking_sides_sample121_wrong,machine_learning,qwen7b,qwen3b,1
picking_sides_sample121_wrong,machine_learning,qwen14b,qwen3b,1
picking_sides_sample121_wrong,machine_learning,qwen32b,qwen3b,1
picking_sides_sample122_correct,machine_learning,llama8b,qwen3b,1
picking_sides_sample122_correct,machine_learning,qwen32b,qwen3b,1
picking_sides_sample122_correct,machine_learning,llama8b,qwen7b,1
picking_sides_sample122_correct,machine_learning,qwen32b,qwen7b,1
picking_sides_sample122_correct,machine_learning,llama3b,qwen32b,1
